valid_time,price_buy,price_sell,generation,consumption,power_buy,power_sell,battery_charge,battery_discharge,battery_state,energy_cost,grid_cost_energy,total_grid_cost,total_cost
2019-11-16T02:00:00.000+00:00,0.41189999999999993,0.3319,272.95141190965944,261.34656991305974,0,0,11.604841996599703,0,444.7322136565496,0,0,7.928275078095799,7.928275078095799
2019-11-16T03:00:00.000+00:00,0.41319999999999996,0.3332,307.2012184837185,263.3531387101279,0,0,43.8480797735906,0,484.19548545278116,0,0,7.928275078095799,7.928275078095799
2019-11-16T04:00:00.000+00:00,0.4149,0.33490000000000003,266.44580496780776,262.9899176887308,0,0,3.455887279076933,0,487.3057840039504,0,0,7.928275078095799,7.928275078095799
2019-11-16T05:00:00.000+00:00,0.4242,0.34420000000000006,270.6965301287029,280.90648507563486,0,0,0,10.209954946931987,475.96138961847043,0,0,7.928275078095799,7.928275078095799
2019-11-16T06:00:00.000+00:00,0.43429999999999996,0.3543,326.1284307595213,273.7311032725665,0,52.397327486954794,0,0,475.96138961847043,-18.564373128628084,0.7859599123043218,8.71423499040012,-9.850138138227964
2019-11-16T07:00:00.000+00:00,0.4511,0.37110000000000004,277.55077649095057,303.39750423217845,0,0,0,25.84672774122788,447.24280323932834,0,0,7.928275078095799,7.928275078095799
2019-11-16T08:00:00.000+00:00,0.45749999999999996,0.3775,350.2304338764131,304.0169163838587,0,46.21351749255439,0,0,447.24280323932834,-17.445602853439283,0.6932027623883158,8.621477840484115,-8.824125012955166
2019-11-16T09:00:00.000+00:00,0.45509999999999995,0.3751,256.00181580050713,302.05947586661097,0,0,0,46.057660066103836,396.0676253881019,0,0,7.928275078095799,7.928275078095799
2019-11-16T10:00:00.000+00:00,0.4507999999999999,0.37079999999999996,362.8673277624532,308.5332937085867,0,54.3340340538665,0,0,396.0676253881019,-20.1470598271737,0.8150105108079975,8.743285588903797,-11.403774238269902
2019-11-16T11:00:00.000+00:00,0.44259999999999994,0.3626,376.7617531109012,310.70473268313975,0,66.05702042776147,0,0,396.0676253881019,-23.95227560710631,0.990855306416422,8.919130384512222,-15.033145222594088
2019-11-16T12:00:00.000+00:00,0.43939999999999996,0.3594,285.97723016913477,309.63860278887546,0,0,0,23.66137261974069,369.77721136616776,0,0,7.928275078095799,7.928275078095799
2019-11-16T13:00:00.000+00:00,0.4412,0.3612,197.3406493911646,301.54953583743014,0,0,0,104.20888644626555,253.989559759206,0,0,7.928275078095799,7.928275078095799
2019-11-16T14:00:00.000+00:00,0.44189999999999996,0.3619,222.70707336100105,312.7863274035584,0,0,0,90.07925404255735,153.90149971192005,0,0,7.928275078095799,7.928275078095799
2019-11-16T15:00:00.000+00:00,0.45249999999999996,0.3725,370.05147758285983,329.57992111925205,0,40.47155646360778,0,0,153.90149971192005,-15.0756547826939,0.6070733469541167,8.535348425049916,-6.540306357643983
2019-11-16T16:00:00.000+00:00,0.46469999999999995,0.3847,419.0009339540104,349.277506546524,0,69.72342740748638,0,0,153.90149971192005,-26.82260252366001,1.0458514111122956,8.974126489208095,-17.848476034451913
2019-11-16T17:00:00.000+00:00,0.45549999999999996,0.3755,429.544398249551,337.57682084341286,0,91.96757740613816,0,0,153.90149971192005,-34.53382531600488,1.3795136610920724,9.307788739187872,-25.22603657681701
2019-11-16T18:00:00.000+00:00,0.4397999999999999,0.35979999999999995,443.1858091698155,340.83070022404934,0,102.35510894576618,0,0,153.90149971192005,-36.82736819868666,1.5353266341864926,9.463601712282292,-27.363766486404373
2019-11-16T19:00:00.000+00:00,0.4263,0.34630000000000005,438.64172581762574,309.6106429824884,0,129.03108283513734,0,0,153.90149971192005,-44.68346398580807,1.9354662425270601,9.863741320622859,-34.8197226651852
2019-11-16T20:00:00.000+00:00,0.42579999999999996,0.3458,463.5503642598694,319.9366261754976,0,143.6137380843718,0,0,153.90149971192005,-49.66163062957576,2.154206071265577,10.082481149361376,-39.57914948021438
2019-11-16T21:00:00.000+00:00,0.41289999999999993,0.3329,463.8980473094774,294.95024128615347,0,0,168.94780602332395,0,305.9545251329116,0,0,7.928275078095799,7.928275078095799
2019-11-16T22:00:00.000+00:00,0.4044,0.3244,464.1064199799633,286.15166460847564,0,0,177.95475537148764,0,466.11380496725053,0,0,7.928275078095799,7.928275078095799
2019-11-16T23:00:00.000+00:00,0.3887,0.30870000000000003,444.8976390723594,271.294313773134,0,0,173.60332529922545,0,622.3567977365533,0,0,7.928275078095799,7.928275078095799
2019-11-17T00:00:00.000+00:00,0.38449999999999995,0.3045,416.46470395704245,279.95312720089134,0,0,136.5115767561511,0,745.2172168170894,0,0,7.928275078095799,7.928275078095799
2019-11-17T01:00:00.000+00:00,0.3806,0.30060000000000003,316.55979428005907,276.71748980477133,0,0,39.84230447528773,0,781.0752908448483,0,0,7.928275078095799,7.928275078095799
2019-11-17T02:00:00.000+00:00,0.378,0.29800000000000004,327.3072300360228,287.2630498424809,0,0,40.04418019354193,0,817.1150530190359,0,0,7.928275078095799,7.928275078095799
2019-11-17T03:00:00.000+00:00,0.3815,0.30150000000000005,308.0923216611524,290.44238057119253,0,0,17.649941089959896,0,833,0,0,7.928275078095799,7.928275078095799
2019-11-17T04:00:00.000+00:00,0.38409999999999994,0.3041,120.22833400179863,293.0548771058426,172.82654310404396,0,0,0,833,66.38267520626327,2.5923981465606594,10.52067322465646,76.90334843091972
2019-11-17T05:00:00.000+00:00,0.3832999999999999,0.30329999999999996,142.68729665735157,293.70105279222804,151.01375613487647,0,0,0,833,57.88357272649814,2.265206342023147,10.193481420118946,68.07705414661709
2019-11-17T06:00:00.000+00:00,0.3896,0.30960000000000004,130.59347285640135,299.2778070049733,168.68433414857193,0,0,0,833,65.71941658428362,2.530265012228579,10.458540090324378,76.177956674608
2019-11-17T07:00:00.000+00:00,0.4085,0.3285,127.72613118813746,287.74022332863814,160.01409214050068,0,0,0,833,65.36575663939452,2.40021138210751,10.32848646020331,75.69424309959783
